Node,Max_RRC
EHR01X,134
EHRW01XSC,80
EHRWX,279
EHSF02X,153
EHSFX,516
EHSLX,227
EHSPX,284
EHTHX,191
EHTRX,66
EHTSX,184
EHVX,73
EHWTX,78
EHWX,125
EHWY02X,123
EHWY03X,105
EHWYX,105
EI0BNL01,27
EI0CNL01,141
EI0CNL02,256
EI0DNL1,225
EI0DNL2,202
EIAX,615
EIBHX,411
EIBX,209
EICNL1,80
EICNL2,763
EICNL4,1677
EICNL5,219
EIECNL01,278
EIECNL02,37
EIEENL01,505
EIEENL02,68
EIFAX,104
EIFBX,126
EIGLX,222
EIHPX,343
EIHX,112
EIJ01X,41
EIJ02X,109
EIJV02X,81
EIJVX,70
EIJWNL1,105
EIJWNL2,47
EIKI01XMA,65
EILBX,374
EIM01XMA,61
EINPX,100
EINTX,642
EINX,381
EIRX,191
EIS3NL01,65
EIS401XIB,19
EISC01X,57
EISC02X,200
EISHX,107
EISL01X,191
EISL02X,219
EISM01X,531
EISM02X,201
EISPX,153
EISTNL1,191
EISTNL2,104
EIWFX,61
EIWLX,672
EIWNL1,519
EIWNL2,31
EIWNL3,814
EIWNL4,758
EIWNL5,310
EJAB02X,65
EJABX,273
EJAFX,315
EJAO50XMA,218
EJASX,71
EJBLX,86
EJBX,185
EJC02X,96
EJCX,219
EJDX,151
EJE02X,178
EJEN01X,144
EJEN02X,52
EJEX,75
EJFX,171
EJG01XMA,108
EJGCX,645
EJH02X,142
EJHB01X,224
EJHX,490
EJJX,171
EJLX,207
EJNTX,290
EJOX,284
EJPX,203
EJR01XMA,283
EJR50XMA,150
EJS02X,70
EJSNX,441
EJSX,314
EJTX,352
EJW02X,95
EJW03X,132
EJWP01XMA,256
EJWRX,212
EJWX,68
EKH02X,111
EKHX,41
EKIX,185
EKYX,137
ELA01X,724
ELA02X,148
ELC01X,135
ELDX,854
ELFX,841
ELGX,179
ELIX,192
ELLNX,109
ELLX,69
ELMA01X,343
ELN02X,388
ELNX,204
ELOC01X,243
ELPX,123
ELRA01X,117
ELRR01XMA,1117
ELRX,59
ELS01X,651
ELS02X,203
ELSP01XMA,417
EMABX,145
EMAC02XMA,80
EMACX,106
EMAX,208
EMBX,143
EMCLX,88
EMIX,400
EMLRX,226
EMMB02X,140
EMMBX,73
EMQX,34
EMUX,229
ENBX,181
ENCL02X,99
ENCLX,145
ENEX,252
ENPX,74
EON02X,67
EONX,51
EPAX,37
EPBC50XMA,223
EPBX,75
EPCDX,80
EPEX,104
EPFV02X,67
EPFVX,64
EPFX,73
EPGD50XMA,191
EPIX,185
EPL02X,272
EPLCX,125
EPLX,87
EPN02X,305
EPNPX,163
EPNX,460
EPPRX,473
EPRX,41
EPSR50XMA,132
EPTDX,149
EPWHX,60
EPWT01XMA,65
EPWX,237
ERECX,113
ERHX,263
ERIC02XMA,38
ERICX,94
ERIDX,58
ERIX,375
ERM02X,154
ERMX,255
ERWX,53
ESCOX,88
ESCTX,92
ESCX,96
ESGA01XMA,429
ESGX,2002
ESHLX,112
ESL02X,72
ESLA01XMA,215
ESLKX,67
ESLL01X,102
ESLL02X,126
ESLX,74
ESMF02X,194
ESMFX,85
ESOX,86
ESPC01XMA,723
ESPX,1102
ESTX,431
ESUN02X,271
ESUNX,692
ESYX,479
ETARX,245
ETB02X,66
ETBL01XMA,86
ETBX,169
ETFX,381
ETH02X,101
ETHL02X,83
ETHX,128
ETIMT02X,109
ETIMTX,782
ETK01XMA,146
ETL02X,91
ETLX,201
ETM01XMA,29
ETMH02X,127
ETMHX,52
ETMLX,66
ETMX,22
ETPL01XMA,193
ETPX,169
ETR01X,132
ETSX,124
ETTL01XMA,221
ETW02X,105
ETWAX,345
ETWEX,251
ETWLX,60
ETWX,82
ETX,277
EVAX,181
EVEX,141
EVGX,333
EVIX,379
EVKX,86
EVRX,112
EWA02X,274
EWAX,79
EWC02X,161
EWCX,379
EWD50XMA,776
EWF01X,421
EWFDX,81
EWGX,92
EWIAX,100
EWIX,136
EWLX,105
EWMX,64
EWORX,126
EWOX,102
EWTHX,67
EWW01X,172
EWWB02X,64
EWWBX,36
EX543F,305
EYF01XMA,150
EYH01X,92
EZ0A01XPN,316
EZX,259
G03U01XMA,96
G04Q01XMA,233
G05A01XMA,178
G06C01X,485
G06Q01XMA,589
G08S7X,307
G08X01XMA,235
G11B01X,262
G11H01X,670
G11K01X,1724
G11M7X,536
G11U01X,299
G21C01X,431
G21P01X,541
G22B01X,1321
G22C01X,732
G23G01X,427
G25C01X,559
G25G7X,144
G30F01XMA,101
G31M7X,352
G32C01X,880
G32K50XMA,566
G33C01X,495
G34C01X,411
G35W01XMA,201
G40T50XMA,241
G40X01X,674
G43Q50XMA,291
G43U01X,69
G43U02X,30
G43U03X,30
G44S01X,457
G44U01X,173
G45I01X,746
G46C01X,1372
G46CY01XMA,975
G46T01XMA,87
G47C01X,780
G50K01X,1965
G51E01X,541
G51K01X,2606
G53E01X,1386
G53S7X,295
G54F7X,202
G54R01X,486
G55M01X,240
G55X01XMA,336
G56H01X,370
G56S7X,327
G56T01X,383
G57B01X,538
G57P01X,311
G57QA01X,722
G60I01X,650
G60T01X,412
G60TJ01X,100
G60TK01X,246
G60TN01XMA,221
G60TP01X,218
G60TQ01X,156
G60TU50XMA,85
G60V01X,363
G60V7X,391
G63T01XMA,127
G64K01X,845
G64U00X,67
G65U01X,111
G66S7X,801
G67S01X,354
G69B01X,1189
G69C01X,651
G69K7X,311
G70E7X,169
G70M01X,991
G70W01X,1036
G70X01X,237
G73T50XMA,311
G73V7X,345
G74A50XMA,200
G74F7X,406
G74W01XMA,223
G76A7X,296
G76T01XMA,87
G77V01XMA,1146
G77VA01XMA,426
G77X01X,1413
G78C00X,1041
G78C01X,595
G78C7X,1948
GA601F,179
GA602F,634
GA603F,248
GA604F,219
GA606F,464
GA608F,157
GA609F,437
GA611F,298
GA612F,193
GA614F,420
GA617F,477
GA621F,622
GA622F,323
GA626F,629
GA627F,424
GA631F,415
GA644F,273
GA666F,133
GA668F,135
GA670F,189
GA673F,203
GA678F,934
GA680F,192
GA681F,409
GA687F,234
GA694F,253
GA697F,347
GA953F,414
GAG01X,394
GES01X,708
GMH01X,303
GUT7X,208
GYCY01XMA,359
H01A01X,676
H01I01X,3734
H02BX,241
H02F01X,1294
H02G01X,603
H02I01X,475
H02I02X,26
H03BX,153
H03E01X,495
H03EJ00X,449
H03EJ01X,212
H03EX,789
H03I01X,1460
H03I02X,67
H03IJ01X,270
H03IJX,1026
H04A01X,1684
H04E01X,506
H04F01X,755
H04H01X,1383
H04IJ00X,906
H04IP01X,1585
H05E01X,211
H05EJ00X,481
H05EX,297
H05I01X,773
H06A01X,1608
H06E01X,839
H06I7X,419
H07A01X,445
H07E01X,1586
H07EK00X,200
H07EK01X,84
H07EK02X,7
H07EP00X,1157
H07F01X,804
H07H7X,691
H07I01X,1318
H07IA7X,1608
H07IB01X,960
H07IP01X,841
H07IP50XMA,70
H07IPX,1251
H08A01X,1159
H08F01X,1199
H08FP01X,883
H08G01X,1061
H08H01X,111
H08I01XMA,370
H09A01X,443
H09F01X,246
H09FX,232
H09G01X,1290
H09I01X,737
H09I4X,1481
H09IY01X,1142
H0A01X,700
H107MX,101
H10G01X,526
H10GJ00X,273
H10GX,577
H10I01X,241
H10IX,677
H11A01X,298
H11E01X,850
H11E02X,48
H11EA01X,520
H11EAX,850
H11G01X,637
H11G02X,12
H12A01X,829
H12E01X,453
H12EA01X,708
H12EJX,1227
H12EX,909
H12F01X,698
H12H01X,1760
H12HA01X,556
H12HBX,719
H12I01X,504
H13A01X,656
H14A01X,735
H15A01X,227
H16A01X,848
H17A01X,204
H18A01X,277
H19AX,183
H20A01X,748
H20I01X,245
H20I7X,629
H21A01X,864
H21C01X,449
H21E50XMA,1408
H21H7X,246
H22A01X,1381
H22E01X,827
H22EA01X,1230
H22ES01X,1111
H22H01X,331
H22I01X,1475
H22IJ01X,951
H22P01X,484
H23A01X,488
H23CX,272
H23E01X,351
H23EA01X,397
H23EP01X,446
H23EP4X,447
H23EQ01X,431
H23EQ4X,815
H23EX,790
H23G01X,565
H23G02X,25
H24A01X,697
H24E01X,182
H24EJ01X,327
H24EJX,643
H24EX,325
H25A01X,601
H25E01X,713
H25EB01X,958
H25EBX,360
H25EP01X,937
H25EX,949
H25F01X,289
H25I01X,381
H25X01X,350
H26A01X,1100
H26C00X,147
H27A01X,453
H28A01X,551
H29A01X,1077
H30A01X,823
H30CX,213
H30I01X,1491
H30Q01XMA,181
H31A01X,778
H31D01XMA,288
H31I01X,541
H32A01X,433
H32I01X,1539
H32IJ01X,2202
H33A01X,804
H33E01X,938
H33F01X,694
H33I01X,503
H34A00X,173
H34EP01X,364
H34EPX,367
H34G01X,325
H34I00X,494
H34I01X,531
H35A01X,131
H35E01X,1088
H35EA01X,204
H35EAX,204
H35EJ01X,300
H35EJX,466
H35EP00X,789
H36A01X,729
H37A01X,492
H38A01X,799
H39A01X,717
H40BX,86
H40D01X,699
H40EJX,999
H40I01X,667
H41AX,181
H41B01X,394
H41D01X,629
H41E01X,671
H41EA01X,835
H41EB01X,418
H41EB02X,31
H41ED01X,1136
H41EP01X,657
H41I01X,1083
H41IX,2344
H42A01X,459
H43A00X,537
H44A01X,755
H44H01X,315
H44IA01X,1414
H44IP01X,726
H44Q01X,1198
H45A01X,336
H45G01X,526
H45I01X,380
H45I02X,49
H45I7X,336
H45IP01X,872
H46A00X,415
H46I01X,253
H46I7X,509
H46IJ01X,371
H46IJX,710
H46IK01XMA,751
H47A01X,434
H47E01X,626
H47EX,804
H47I01X,2657
H48A00X,305
H48E50XMA,580
H48F01X,414
H48G01X,381
H48GX,561
H48I01X,1883
H49G01X,655
H49I01X,2436
H49IQ00X,1345
H49IQ01X,403
H49IR00X,921
H50A01X,812
H50D01X,319
H50G01X,244
H50I01X,1295
H50IA01X,1394
H51A00X,317
H51E01X,2353
H51G01X,527
H51G02X,234
H51GX,677
H51I01X,1524
H51IA01X,1088
H52A01X,789
H52E01X,1591
H52E02X,163
H52EA01X,505
H52EA7X,284
H52EK01X,1783
H52H01X,1073
H52I01X,435
H52IX,802
H53E50XMA,1813
H54A00X,135
H54E01X,516
H54EA01X,506
H54EAX,766
H54EP01X,504
H54EP7X,1096
H54EX,726
H54G01X,457
H54H01X,538
H55E01X,1213
H55EB01X,597
H55EBX,640
H55EC01X,540
H55EC7X,1102
H55EP00X,1164
H55EX,1328
H56E01X,249
H56E4X,531
H56EA01X,414
H56EAX,896
H56EB01X,461
H56I01X,706
H57A01X,504
H57E01X,169
H57EP01X,309
H57EP7X,856
H57EQ01X,291
H57EQX,464
H57EX,287
H57I00X,872
H58A01X,931
H60A01X,435
H60E01X,456
H60H01X,884
H60I01X,652
H60I7X,1086
H61E01X,402
H61EP01X,1027
H61EX,1351
H61EZ01X,671
H61IA01X,2302
H61IB01X,2146
H62A01XMA,187
H62C01X,558
H62D01X,356
H62F01X,1189
H62FB01X,336
H62FBX,445
H62I7X,954
H63B01X,1092
H63F01X,1749
H63F02X,62
H63FB01X,468
H63FBX,649
H63I7X,376
H64F01X,312
H64F7X,441
H64IY01XMA,571
H65A7X,128
H65F01X,581
H65F02X,26
H65Q01X,643
H65X01X,365
H66B7X,260
H66I01X,299
H66IA01X,1281
H66IP01X,1673
H66IP02X,99
H66IX,818
H66X01X,552
H67AX,441
H67G01X,480
H69E50XMA,5086
H69GX,1025
H69HX,974
H69I01X,2107
H69IJ01X,1769
H70G01X,768
H70GA01X,368
H70GA4X,808
H70GP01X,219
H70GP7X,552
H70GV,2098
H70I01X,1365
H71A01X,121
H71CX,676
H71I01X,384
H71IA01X,902
H72D01X,464
H72G01X,552
H72G10X,108
H72G11X,119
H72I01X,701
H72IA01X,1029
H72IP01X,1597
H73E01X,805
H73F50XMA,311
H73H50XMA,420
H73I01X,679
H73IA01X,869
H73IJ00X,720
H73IJ01X,413
H73IP01X,307
H73IPX,872
H73X01X,355
H74E01X,439
H74EX,769
H75AX,825
H75E01X,323
H75EJ00X,1070
H75EX,471
H76E01X,575
H76EB01X,452
H76EBX,770
H76EJ01X,418
H76EJX,574
H76EX,1064
H76H01X,175
H76HA01X,738
H76HB01X,299
H76HX,425
H76Q01X,256
H77E01X,353
H77E02X,14
HAAD01X,1126
HAC01X,507
HAF01XMA,413
HALSX,103
HAMRX,384
HB001X,531
HB0A01XIB,144
HB0ANL1,124
HB0BNL00,196
HB0CNL01,52
HBBRX,110
HBBS7X,159
HBBWX,129
HBCH7X,205
HBCR7X,58
HBCX,411
HBMLX,42
HBMR7X,208
HBMV7X,98
HBNR7X,81
HBNT7X,223
HBPD7X,62
HBRS7X,258
HBRT7X,167
HBS7X,360
HBSR7X,112
HBTH7X,135
HBTI01X,611
HBXY7X,200
HBY01X,129
HC01X,1064
HCI01X,486
HCN01XMA,299
HCSTX,180
HDC01XMA,1131
HDE01X,1062
HDF01X,381
HDI01X,1331
HDX,463
HE01X,670
HE02X,246
HEDD01XMA,123
HEF01X,693
HEI01X,1315
HEX,1319
HFG7X,483
HGE01X,484
HGF01X,1299
HGH01X,659
HGI01X,470
HGWDX,232
HH7X,161
HHAR7X,121
HHB01X,1537
HHC7X,284
HHD01X,393
HHI01X,1695
HHRC7X,135
HHSEX,126
HI0ANL1,356
HI0BNL1,172
HI0BNL2,74
HI7X,254
HJKX,187
HJX,137
HKAFX,172
HKBM09XMA,30
HKBM7X,223
HKBW7X,190
HKCA7X,450
HKELX,655
HKFD7X,238
HKFG01X,411
HKGLX,75
HKKE01X,766
HKKT7X,246
HKLGX,429
HKMD7X,214
HKMSX,598
HKRG01XMA,171
HKRTX,278
HKT7X,242
HKVA7X,76
HKWFX,311
HKWUX,272
HMA7X,240
HMAF7X,142
HMATX,501
HMAU7X,378
HMAV01X,434
HMB7X,120
HMBR7X,130
HMBT7X,186
HMCH01XMA,117
HMCP01X,1319
HMD7X,203
HMDB7X,266
HMDC01X,816
HMDP01X,1297
HMDT01X,536
HME7X,195
HMES01X,77
HMESX,426
HMGD7X,169
HMGE7X,148
HMGH00X,422
HMGLX,129
HMGS09XMA,12
HMGSX,87
HMHK00X,402
HMHK01X,51
HMHLX,185
HMHV01XMA,129
HMIJ01X,1458
HMJK7X,235
HML7X,297
HMLR01X,142
HMLRX,629
HMMB01X,507
HMMH01X,158
HMMHX,514
HMML09XMA,11
HMML7X,96
HMMM01X,802
HMMR01X,211
HMMRX,1195
HMMV01X,219
HMPQX,463
HMRJ01XMA,85
HMRV01X,425
HMS7X,537
HMSA7X,206
HMSG01X,117
HMSGX,428
HMST7X,143
HMT7X,94
HMTM7X,120
HMTR01X,1124
HMU01X,419
HMV7X,696
HMVH00X,588
HMVM01X,968
HMWGE01XMA,182
HNRD01XMA,82
HNWA1X,461
HR001X,200
HRLC01XMA,97
HRPL7X,213
HSAM7X,101
HTHO00X,891
HUR01XMA,111
HWILX,31
ISAT02X,631
ISAT03X,138
ISATX,718
ISB02X,465
ISBAX,888
ISBB02X,291
ISBBX,381
ISBCX,247
ISBG01XMA,76
ISBG02XMA,249
ISBHX,75
ISBMX,325
ISBN02X,137
ISBNX,328
ISBR02X,168
ISBR03X,63
ISBRX,726
ISBX,181
ISC02X,387
ISCA02X,129
ISCAX,72
ISCB02X,235
ISCBX,428
ISCC02X,634
ISCCX,817
ISCDX,987
ISCEX,426
ISCFBX,464
ISCH02X,309
ISCHX,207
ISCJX,487
ISCL02X,1394
ISCLX,665
ISCQ02X,57
ISCQX,181
ISCR02X,180
ISCRX,737
ISCS01XMA,416
ISCX,815
ISDA02X,396
ISDAX,182
ISDB02X,208
ISDBX,179
ISDC02X,290
ISDCX,509
ISDD01XMA,855
ISDI02X,182
ISDIX,162
ISDLX,753
ISDNX,420
ISDP00X,823
ISDS01XMA,961
ISDT02X,152
ISDTX,781
ISEB02X,368
ISEBX,602
ISEFX,488
ISEK02X,622
ISEKX,471
ISEQ02X,216
ISEQX,941
ISEVX,173
ISFB02X,428
ISFB03X,150
ISFBX,2004
ISFC01XMA,400
ISFFX,401
ISFN01XMA,359
ISG02X,214
ISGX,266
ISHA02X,85
ISHAX,575
ISHB02X,441
ISHBX,1295
ISHGX,809
ISHM02X,294
ISHMX,932
ISHNX,233
ISHO01XMA,510
ISHQ01XMA,825
ISHW02X,446
ISHWX,489
ISHX,284
ISJB02X,70
ISJBX,260
ISJE02X,593
ISJEH01XMA,224
ISJEX,1089
ISJMX,405
ISK02X,385
ISK50XMA,26
ISKC01XMA,510
ISKD02X,230
ISKDX,879
ISKX,668
ISL02X,322
ISL03X,24
ISLB01XMA,139
ISLG02X,94
ISLGX,684
ISLH02X,76
ISLHX,571
ISLK02X,328
ISLKX,133
ISLP02X,141
ISLPX,567
ISLRX,873
ISLT02X,111
ISLTX,393
ISLX,663
ISLYX,359
ISM02X,195
ISM03XMA,252
ISMB02X,86
ISMBX,36
ISMCX,95
ISMD02X,1106
ISMDX,1208
ISMHX,333
ISMI02X,461
ISMIX,740
ISMM02X,1212
ISMM03X,87
ISMMX,1865
ISMN02X,173
ISMNX,607
ISMW02X,468
ISMWX,278
ISMX,480
ISN02X,271
ISNAX,305
ISNB02X,397
ISNBX,802
ISNCX,1400
ISNDX,146
ISNN02X,494
ISNN03X,102
ISNNX,1477
ISNRX,113
ISNSX,542
ISNVX,1462
ISNX,1571
ISO02X,1024
ISOB02X,162
ISOBX,202
ISOR01XMA,261
ISOX,1550
ISPA02X,2272
ISPAX,1937
ISPCX,458
ISPDX,268
ISPEX,84
ISPH02X,86
ISPHX,131
ISPL02X,204
ISPLX,284
ISPM02X,154
ISPMX,128
ISPT02X,216
ISPTX,163
ISQ02X,168
ISQB02X,164
ISQBX,423
ISQE02X,282
ISQEX,236
ISQN02X,115
ISQNX,173
ISQR02X,169
ISQRX,115
ISQV01XMA,375
ISQX,43
ISRFX,226
ISRK00X,408
ISRUX,84
ISSA02X,106
ISSAX,156
ISSB02X,377
ISSBX,902
ISSCX,418
ISSHX,424
ISSK02X,481
ISSKX,526
ISSL02X,627
ISSLX,432
ISSN02X,350
ISSNX,371
ISSO50XMA,338
ISSP02X,136
ISSPX,118
ISSQ02X,145
ISSQX,136
ISSR02X,470
ISSRX,203
ISSS02X,655
ISSS03X,7
ISSSX,394
ISST02X,588
ISST03X,59
ISST04X,644
ISSTX,1038
ISSWX,216
ISSYX,745
ISTM00X,476
ISTO02X,307
ISTOX,209
ISTR02X,195
ISTRX,145
ISU02X,207
ISUSX,832
ISUVX,588
ISUW01XMA,762
ISUX,206
ISVD01XMA,437
ISVHX,475
ISVN01XMA,589
ISVR01XMA,536
ISWE02X,332
ISWEX,1057
ISWGX,546
ISWRX,794
ISWS02X,49
ISWSX,523
ISWT50XMA,1357
K01B01X,810
K01C4X,780
K02C01X,219
K02C01XSC,137
K02CP01X,844
K02CX,1155
K02F01X,834
K02T01X,548
K03A01X,647
K03C01X,1983
K03CP01X,1431
K04B50XMA,1778
K04BX,1118
K04J01X,961
K04W01X,1322
K04WJ01X,548
K05B01X,842
K05U50XMA,122
K05W01X,610
K06B01X,470
K06C02XMA,90
K06C7X,1043
K06E01X,1796
K07B01X,473
K08C7X,272
K09M01X,292
K09Q01X,357
K10A01X,1452
K10B7X,309
K10C01X,952
K11F01X,142
K11I01X,189
K11T01X,237
K11W01X,705
K12A01X,300
K12B01X,1499
K12J01XMA,494
K12K7X,519
K12P01X,1028
K19B01X,813
K20B01X,1394
K20BA01X,466
K20BC01X,752
K20C01X,1408
K20C02X,106
K20CA00X,845
K20CA01X,884
K20CJ01X,1297
K20CJ02X,223
K20CK02X,136
K20CK7X,1932
K21B01X,505
K21C01X,861
K21C10X,170
K21C11X,449
K21C12X,235
K21C13X,133
K21C14X,107
K21C15X,97
K21C16X,207
K21CJ01X,1238
K21CK01X,1242
K21CK02X,354
K21CKX,356
K21CP01X,1295
K21CP02X,129
K21M01X,451
K21S00X,771
K21W00X,444
K22C7X,597
K22CX,1138
K22D50XMA,4091
K22O01X,336
K22S50XMA,1082
K23C01X,315
K23C02X,228
K23CA01X,427
K23CB01X,685
K23CJ01X,158
K23CJ7X,386
K23CX,1046
K23Q01X,208
K23W01X,2547
K23W02X,245
K23WA01X,604
K24A01XMA,238
K24B01X,304
K24B02X,99
K24BJ00X,696
K24BJ01X,101
K24BX,997
K24C01X,1573
K24C02X,114
K24CA01X,614
K24W01X,1216
K24WP01X,294
K25B01X,1881
K25BA01X,2735
K25BA50XMA,195
K25C01X,481
K25CQ01X,432
K25W01X,527
K30B01X,1967
K30C01X,467
K31C01X,1206
K31C02X,86
K31CA01X,421
K31D01X,837
K31I01XMA,201
K31I02XMA,18
K31K7X,551
K32A01X,493
K32C01X,196
K32CA01X,1417
K32CB50XMA,5736
K32CX,791
K32R7X,312
K33A01X,721
K33A02X,22
K33AJ01X,1344
K33AJ02X,106
K33AK01X,1762
K33B01X,403
K33C01X,1651
K33CA01X,1109
K33CP01X,875
K33CQ50XMA,3245
K33K00X,967
K33S01X,2991
K33SPX,967
K34A01X,254
K34B01X,933
K34BA01X,1393
K34C01X,1176
K34P01X,282
K34S01X,1532
K35B01X,958
K35N01X,449
K35W00X,564
K40B01X,188
K40BX,731
K40W01X,609
K41B01X,780
K41C01X,521
K41J01X,129
K42C01X,855
K42C02X,160
K42CP01X,223
K42CPX,946
K43B50XMA,5458
K43C01X,953
K43C02X,57
K44C01X,508
K44H01X,333
K44L01X,801
K44LY01X,617
K44W01XMA,470
K45C01X,184
K45D01X,542
K45N01X,749
K46A01X,1199
K46B01X,613
K46C01X,1213
K46CJ00X,628
K46CJ01X,235
K47A01X,1495
K47C01X,2395
K47C50XMA,205
K47O01X,401
K47P01X,1820
K47W01X,559
K48A01X,2422
K48AJ01X,1059
K48C01X,533
K48C05X,211
K48CA01X,1391
K48CO50XMA,898
K48CX,1642
K48W01XMA,556
K49A01X,716
K49AJ01X,1003
K49AS01X,1033
K49C01X,1125
K49J00X,975
K50A7X,949
K50W00X,229
K51A01X,743
K51W01X,291
K51W50XMA,50
K51WP00X,527
K51WX,1591
K52BX,307
K52C7X,262
K52L7X,151
K52N01X,224
K52W01X,1385
K53C7X,665
K53N50XMA,396
K53W01X,1383
K54C7X,380
K54D01X,1181
K54N01X,736
K54W01X,1472
K55U01X,88
K55Y01X,771
K56B01X,1640
K56H7X,524
K57B50XMA,5284
K57C7X,192
K57K01X,455
K60A01X,1346
K61C00X,646
K62N01X,604
K62Q01X,675
K62R02XMA,50
K62R50XMA,240
K63E01X,592
K63P01X,496
K64P01X,1741
K65D7X,1019
K65G50XMA,648
K65X01X,381
K68B01X,387
K68C50XMA,5193
K69A01X,1179
K69B01X,545
K69BX,2274
K69C01X,493
K69C02XMA,67
K69P7X,432
K69PZ50XMA,580
K70C01X,1059
K70CP01X,188
K70CPX,648
K70D01X,131
K70DX,615
K70M01X,1564
K70P01X,418
K71A01X,1039
K71AA01X,1168
K71I01X,191
K72C00X,973
K72C01X,453
K73B7X,253
K73W01X,548
K74K01X,266
K75B7X,507
K76BA00X,879
K76BA01X,156
K76W01X,1342
K76Y01X,255
K77C01X,738
K78A01X,3245
K78AJ01X,811
KAD7X,336
KAU01X,999
KBC02X,516
KBCX,2309
KC01X,1342
KCD01X,362
KJC7X,771
KNP01X,452
KOG01X,461
KST01X,250
KW01X,1325
L02E01X,769
L02F01X,298
L02F02X,112
L02FX,1145
L02H01X,1415
L02W01X,508
L03C01X,915
L03P01X,846
L03Q01XMA,303
L04J50XMA,727
L04M01X,1400
L04V50XMA,846
L04Y7X,275
L05EA00X,863
L05J01X,346
L05JX,696
L06E01X,444
L06EX,1181
L06F50XMA,803
L07E01X,331
L07H01X,401
L07Q01X,991
L07W01X,1752
L08I01X,793
L09F01X,2102
L10R01X,511
L11I7X,173
L11J01X,165
L11JK01X,331
L11JKX,1428
L11JX,612
L11U01X,150
L11W01X,1907
L11X01X,173
L12H50XMA,484
L12I01X,489
L12J01X,935
L12P01XMA,463
L20A02X,119
L20AX,806
L20B7X,438
L20E01X,1792
L20F01X,1305
L21A50XMA,874
L21AA01XMA,566
L21E01X,714
L21F01X,216
L21F4X,414
L21H01X,754
L21J01X,804
L21Z01X,735
L22A01XMA,385
L22D01X,374
L22E01X,229
L22E02X,40
L22EX,466
L22K01X,430
L22XX,177
L23A01XMA,1588
L23AAX,814
L23AB02X,122
L23ABX,864
L23B02X,42
L23BX,404
L23F01X,627
L23G7X,343
L23HX,1283
L23M01X,870
L24E7X,1056
L25E50XMA,974
L25EA01X,837
L25EB00X,720
L25EX,1112
L30A02X,102
L30AX,528
L30I01X,472
L31A02X,145
L31AAX,375
L31AX,642
L31F01X,583
L31Q01X,341
L32FA01X,1562
L32FA02X,90
L32L01X,395
L32L02XMA,283
L32X7X,442
L33A02X,103
L33AX,679
L34B01X,244
L34J01X,733
L35EX,985
L40A01XMA,220
L40D7X,240
L40F7X,368
L41N01X,334
L41R7X,311
L41U50XMA,409
L41V01X,556
L42E7X,534
L42LL01X,779
L42LL02XMA,68
L42W01X,855
L43A02X,205
L43AX,1127
L43F01X,1826
L43FJ50XMA,725
L43H01X,987
L44F01X,152
L44FA01X,1513
L44FB01X,851
L44FJ01X,223
L44FJX,1372
L44FX,1455
L44G01X,675
L45F01X,1271
L45H7X,375
L45Q01X,560
L46F01X,1940
L46M50XMA,297
L47T01X,959
L48F01X,1112
L48M7X,522
L50F01X,1295
L50JA01X,827
L50JB01X,1363
L51AX,856
L51J01X,345
L51JJ01X,1121
L51JX,1217
L52A01X,742
L52J01X,1163
L52JA01X,1262
L52JJ01X,900
L52R01X,264
L53J01X,224
L53JJ00X,452
L53JX,895
L53P01X,342
L54F01X,724
L54J01X,365
L54JR01X,747
L54JX,1232
L54W01X,551
L55B01X,185
L55H50XMA,482
L57W01X,1058
L60A02X,60
L60AX,697
L60W01X,850
L60WA00X,687
L61W01X,1255
L61WB50XMA,6822
L63Q7X,1017
L65F02X,183
L65F50XMA,3843
L65FJ01X,940
L66F01X,1227
L66FA00X,1976
L66FP01X,336
L66FPX,1590
L66I01X,386
L66IX,1084
L67A01X,359
L67F01X,1203
L67FV,714
L67I01X,152
L67IX,674
L68F01X,901
L68FA01X,246
L68FA02X,90
L68FA7X,1615
L68FB01X,896
L68I01X,377
L68IX,650
L69FK01X,691
L69FQ50XMA,4681
L69FT01X,1104
L70A01X,417
L70J01X,726
L70V7X,767
L71A01X,622
L71D01X,351
L71I01X,1388
L71I02XMA,137
L71I03XMA,224
L73F01X,232
L73F02XMA,98
L73J01X,810
L73W01X,258
L73WX,782
L73X50XMA,388
L74G01X,551
L74J10X,1602
L74JA01X,396
L74JAX,2103
L74JB01X,684
L74JP01X,480
L74JPV,1448
L74JQ01X,1603
L74L01X,1378
L75H01X,1379
L75J01X,2395
L75J50XMA,25
L75JJ01X,3574
L75JP01X,1757
L75L01X,1158
L75N01X,531
L75P01X,1138
L76V01X,399
L76W7X,431
L76Z01X,171
L77T01X,291
L77W01X,2106
L77W50XMA,930
L8MQX,232
LA50XMA,826
LAC01X,536
LAIRD01X,229
LAL01X,889
LBC1X,480
LBD01X,276
LBDD00X,83
LBDT09XMA,98
LBDTX,213
LBF7X,83
LBHT7X,148
LBHU01XMA,103
LBI01X,354
LBIM7X,586
LBK01X,218
LBKO01XMA,263
LBNCX,707
LBND01XMA,207
LBOV7X,133
LBR7X,109
LBS01X,296
LBT7X,185
LBW01X,171
LCB7X,223
LCDF01X,501
LCFI01X,382
LCFQ01X,984
LCX,720
LDJ01X,1489
LDTX,1497
LE01X,2155
LEJ01X,461
LEJV,1489
LEW01X,857
LFJ01X,198
LFJX,1267
LFW01X,276
LFW7X,455
LIC01X,731
LMB01X,626
LMD01X,237
LMF01X,93
LN001X,338
LSQ01X,357
